sale_id,sale_date,generation,year,mileage_km,condition_grade,modifications,auction_house,country,final_price_usd,engine_code,transmission,color
SALE_01161,2021-01-18,R33,1998,94317,C,stock,Cars & Bids,Australia,37990.53,RB26DETT,Manual,Black
SALE_01162,2025-04-11,R32,1989,74950,C,stock,Cars & Bids,Australia,31837.89,RB26DETT,Manual,Black
SALE_01163,2025-10-22,R32,1990,86209,D,modified,Mecum,USA,24470.54,RB26DETT,Automatic,Midnight Purple
SALE_01164,2022-09-01,R34,2002,165834,B,stock,Bring a Trailer,Japan,85144.34,RB26DETT,Manual,Bayside Blue
SALE_01165,2025-08-10,R34,2000,65038,B,stock,Bonhams,Australia,97842.59,RB26DETT,Manual,Silver
SALE_01166,2022-04-05,R34,2001,101094,A,stock,Cars & Bids,Japan,125297.67,RB26DETT,Manual,Silver
SALE_01167,2025-09-04,R33,1996,31800,D,stock,Barrett-Jackson,Canada,35778.04,RB26DETT,Manual,Bayside Blue
SALE_01168,2019-04-08,R32,1990,27663,C,stock,Mecum,Australia,34054.69,RB26DETT,Manual,Black
SALE_01169,2018-09-17,R34,2002,98073,C,stock,Cars & Bids,Australia,76056.68,RB26DETT,Manual,Bayside Blue
SALE_01170,2025-11-25,R34,2002,118057,A,stock,Barrett-Jackson,UK,94547.86,RB26DETT,Manual,Bayside Blue
SALE_01171,2024-05-03,R32,1992,106831,B,stock,Bonhams,Canada,27623.11,RB26DETT,Manual,Red
SALE_01172,2023-11-13,R32,1990,97700,C,stock,Mecum,UK,32860.85,RB26DETT,Manual,Silver
SALE_01173,2025-06-03,R33,1995,63937,A,modified,Bonhams,USA,51259.49,RB26DETT,Manual,Black
SALE_01174,2025-06-11,R34,1999,69820,A,stock,Mecum,Australia,114709.4,RB26DETT,Automatic,White
SALE_01175,2024-11-15,R34,2002,81393,C,modified,Cars & Bids,Japan,72819.41,RB26DETT,Automatic,Silver
SALE_01176,2019-10-05,R34,2000,94513,B,modified,Bring a Trailer,USA,94166.15,RB26DETT,Manual,Red
SALE_01177,2019-11-09,R32,1992,102330,B,modified,Bonhams,Australia,32607.87,RB26DETT,Manual,Black
SALE_01178,2020-09-13,R34,2001,32616,C,modified,Bring a Trailer,Australia,85461.94,RB26DETT,Automatic,White
SALE_01179,2023-09-08,R33,1997,64077,B,modified,Barrett-Jackson,UK,41390.25,RB26DETT,Manual,Bayside Blue
SALE_01180,2022-03-31,R34,2002,129876,B,modified,Mecum,Canada,73789.61,RB26DETT,Manual,Red
SALE_01181,2023-02-24,R34,2001,55486,B,stock,Cars & Bids,Japan,108145.5,RB26DETT,Manual,Bayside Blue
SALE_01182,2018-12-27,R32,1993,76009,D,modified,Cars & Bids,Canada,21409.37,RB26DETT,Manual,Black
SALE_01183,2019-05-02,R32,1990,111276,A,modified,Cars & Bids,Australia,34862.05,RB26DETT,Manual,White
SALE_01184,2022-07-11,R32,1994,103269,B,stock,Cars & Bids,USA,33264.03,RB26DETT,Automatic,Bayside Blue
SALE_01185,2024-02-28,R34,2002,71901,B,modified,Cars & Bids,USA,87751.13,RB26DETT,Manual,Silver
SALE_01186,2024-12-10,R34,2000,58717,B,modified,Bring a Trailer,USA,105195.6,RB26DETT,Manual,Silver
SALE_01187,2020-04-27,R33,1996,45762,A,stock,Barrett-Jackson,Canada,56455.51,RB26DETT,Manual,Silver
SALE_01188,2018-08-11,R33,1995,59343,C,stock,Cars & Bids,UK,40148.23,RB26DETT,Manual,White
SALE_01189,2024-04-13,R34,1999,55708,B,stock,Mecum,Australia,109103.39,RB26DETT,Automatic,White
SALE_01190,2025-05-15,R34,1999,83687,B,stock,Bonhams,Canada,89929.69,RB26DETT,Manual,Black
SALE_01191,2019-02-04,R33,1996,84085,B,stock,Barrett-Jackson,Australia,45999.28,RB26DETT,Manual,Bayside Blue
SALE_01192,2021-12-25,R32,1993,16247,D,modified,Mecum,USA,32651.08,RB26DETT,Manual,White
SALE_01193,2022-03-12,R34,2001,91206,C,stock,Barrett-Jackson,Canada,83917.76,RB26DETT,Manual,Silver
SALE_01194,2023-07-10,R32,1990,58816,D,stock,Bring a Trailer,USA,27688.64,RB26DETT,Manual,Midnight Purple
SALE_01195,2020-11-07,R32,1991,5000,A,stock,Mecum,Australia,54894.28,RB26DETT,Manual,Bayside Blue
SALE_01196,2019-05-10,R34,2001,54395,C,stock,Bonhams,Japan,87866.72,RB26DETT,Manual,Midnight Purple
SALE_01197,2020-02-20,R34,2000,55736,C,stock,Cars & Bids,Japan,85373.31,RB26DETT,Manual,Black
SALE_01198,2018-07-10,R34,2002,91311,B,modified,Barrett-Jackson,USA,84661.58,RB26DETT,Manual,Black
SALE_01199,2023-02-17,R34,2001,86060,B,modified,Bonhams,USA,105918.17,RB26DETT,Manual,Black
SALE_01200,2023-08-06,R32,1991,66583,A,modified,Bonhams,Canada,35826.09,RB26DETT,Manual,Midnight Purple
SALE_01201,2018-07-18,R32,1989,64161,B,stock,Bring a Trailer,Canada,40259.2,RB26DETT,Manual,Red
SALE_01202,2023-06-02,R33,1998,108081,A,stock,Bonhams,Australia,46715.1,RB26DETT,Manual,Silver
SALE_01203,2024-06-27,R32,1992,82685,D,modified,Bonhams,Japan,24517.93,RB26DETT,Manual,Red
SALE_01204,2022-05-06,R32,1993,84710,B,modified,Mecum,Japan,38469.6,RB26DETT,Manual,Bayside Blue
SALE_01205,2023-08-27,R34,2000,72865,A,modified,Bonhams,Canada,111914.95,RB26DETT,Manual,White
SALE_01206,2025-10-07,R34,1999,71888,B,stock,Cars & Bids,Australia,91499.24,RB26DETT,Manual,Silver
SALE_01207,2021-11-05,R32,1992,45211,B,stock,Mecum,UK,41181.05,RB26DETT,Manual,Black
SALE_01208,2019-07-20,R33,1998,127474,D,stock,Barrett-Jackson,Australia,21965.96,RB26DETT,Manual,Midnight Purple
SALE_01209,2023-09-30,R33,1995,21101,A,modified,Cars & Bids,Canada,62957.09,RB26DETT,Manual,Red
SALE_01210,2025-12-25,R34,2002,73197,C,stock,Barrett-Jackson,Canada,82909.52,RB26DETT,Manual,White
SALE_01211,2020-05-08,R34,2001,38546,A,modified,Bonhams,Japan,114121.04,RB26DETT,Manual,Midnight Purple
SALE_01212,2021-11-15,R33,1995,20818,B,stock,Bonhams,UK,60206.73,RB26DETT,Manual,Red
SALE_01213,2024-02-01,R33,1995,104351,B,stock,Mecum,Japan,42528.75,RB26DETT,Automatic,Silver
SALE_01214,2024-04-22,R34,2001,41895,A,stock,Barrett-Jackson,USA,133134.26,RB26DETT,Automatic,White
SALE_01215,2025-06-25,R32,1993,65379,A,stock,Cars & Bids,Canada,40382.51,RB26DETT,Manual,Silver
SALE_01216,2022-09-27,R34,2002,91132,C,stock,Cars & Bids,Canada,72263.7,RB26DETT,Manual,White
SALE_01217,2018-04-14,R32,1994,104592,C,stock,Bring a Trailer,Canada,25967.55,RB26DETT,Manual,Bayside Blue
SALE_01218,2025-07-08,R32,1994,129543,C,modified,Cars & Bids,Japan,24202.38,RB26DETT,Manual,Bayside Blue
SALE_01219,2019-10-22,R33,1997,101879,C,stock,Bring a Trailer,Japan,30752.79,RB26DETT,Automatic,White
SALE_01220,2018-09-12,R34,2000,73500,D,modified,Barrett-Jackson,UK,68824.4,RB26DETT,Manual,Midnight Purple
SALE_01221,2018-05-13,R33,1995,116057,A,stock,Barrett-Jackson,Japan,44292.4,RB26DETT,Manual,Silver
SALE_01222,2024-11-28,R34,2001,44993,A,modified,Barrett-Jackson,Australia,97136.47,RB26DETT,Manual,Bayside Blue
SALE_01223,2025-04-04,R34,2001,96127,B,stock,Bonhams,Japan,98356.27,RB26DETT,Manual,Red
SALE_01224,2023-09-24,R34,1999,118360,B,stock,Bonhams,Australia,65566.21,RB26DETT,Manual,Midnight Purple
SALE_01225,2022-05-07,R34,1999,52690,A,stock,Barrett-Jackson,USA,137058.45,RB26DETT,Manual,Black
SALE_01226,2018-08-09,R33,1996,51092,C,stock,Cars & Bids,UK,32152.29,RB26DETT,Automatic,Silver
SALE_01227,2024-12-16,R33,1997,66013,B,stock,Bring a Trailer,UK,46854.23,RB26DETT,Manual,Midnight Purple
SALE_01228,2025-11-26,R34,2001,77223,A,stock,Cars & Bids,Japan,117238.53,RB26DETT,Manual,Red
SALE_01229,2024-10-07,R33,1997,74814,A,modified,Barrett-Jackson,Canada,47315.8,RB26DETT,Manual,Silver
SALE_01230,2023-01-13,R32,1992,72289,C,stock,Mecum,Japan,34682.81,RB26DETT,Manual,White
SALE_01231,2019-12-13,R32,1990,66741,C,stock,Mecum,USA,33122.87,RB26DETT,Manual,Midnight Purple
SALE_01232,2018-06-16,R32,1990,82761,B,stock,Bonhams,USA,39070.58,RB26DETT,Automatic,Black
SALE_01233,2020-12-18,R34,2002,98473,C,modified,Cars & Bids,UK,75440.35,RB26DETT,Automatic,Silver
SALE_01234,2020-11-10,R34,2001,105505,B,modified,Mecum,Japan,89606.47,RB26DETT,Manual,Silver
SALE_01235,2025-12-16,R34,2002,93254,C,modified,Bring a Trailer,UK,69200.82,RB26DETT,Manual,Black
SALE_01236,2021-08-14,R34,2000,92271,B,stock,Mecum,USA,101088.94,RB26DETT,Manual,Midnight Purple
SALE_01237,2024-11-26,R32,1993,91019,B,modified,Bonhams,USA,33250.9,RB26DETT,Manual,Red
SALE_01238,2024-03-03,R33,1996,130755,B,stock,Barrett-Jackson,Australia,40787.37,RB26DETT,Manual,Silver
SALE_01239,2021-07-25,R33,1998,120896,B,modified,Barrett-Jackson,USA,37988.77,RB26DETT,Manual,Red
SALE_01240,2023-11-03,R34,2002,58773,D,modified,Bonhams,Japan,69075.68,RB26DETT,Manual,Midnight Purple
SALE_01241,2022-08-31,R32,1989,127099,A,modified,Bring a Trailer,Canada,30660.99,RB26DETT,Manual,Midnight Purple
SALE_01242,2019-01-12,R32,1991,97163,A,stock,Bonhams,Canada,39845.09,RB26DETT,Manual,Black
SALE_01243,2025-06-10,R32,1991,16704,D,stock,Barrett-Jackson,Japan,37049.91,RB26DETT,Automatic,Midnight Purple
SALE_01244,2021-04-17,R32,1994,52958,C,stock,Barrett-Jackson,UK,32265.66,RB26DETT,Manual,White
SALE_01245,2023-04-30,R33,1998,77523,B,modified,Mecum,Canada,42393.41,RB26DETT,Manual,Silver
SALE_01246,2025-07-02,R33,1998,19029,A,stock,Bonhams,USA,60460.76,RB26DETT,Manual,Bayside Blue
SALE_01247,2025-03-15,R33,1997,16224,A,stock,Barrett-Jackson,Australia,64528.79,RB26DETT,Manual,Midnight Purple
SALE_01248,2018-06-13,R32,1994,72492,B,modified,Bonhams,Canada,34755.24,RB26DETT,Manual,Midnight Purple
SALE_01249,2022-04-30,R34,2002,84929,B,stock,Barrett-Jackson,Australia,92648.3,RB26DETT,Manual,Bayside Blue
SALE_01250,2021-03-04,R33,1996,68966,C,stock,Barrett-Jackson,Canada,40263.09,RB26DETT,Manual,Red
SALE_01251,2023-10-08,R32,1991,127937,B,modified,Bring a Trailer,Canada,26753.74,RB26DETT,Manual,White
SALE_01252,2018-06-29,R33,1995,98250,B,stock,Bonhams,Australia,42770.73,RB26DETT,Manual,Black
SALE_01253,2023-10-06,R32,1990,85852,B,stock,Barrett-Jackson,Japan,38696.43,RB26DETT,Automatic,White
SALE_01254,2024-01-13,R33,1997,83681,B,stock,Bring a Trailer,USA,45751.68,RB26DETT,Manual,Midnight Purple
SALE_01255,2018-09-26,R33,1997,88990,B,stock,Bonhams,USA,45622.34,RB26DETT,Manual,Red
SALE_01256,2022-10-04,R33,1997,136062,B,modified,Mecum,Japan,34856.09,RB26DETT,Manual,Red
SALE_01257,2025-11-18,R32,1991,44889,C,modified,Bring a Trailer,Japan,34912.98,RB26DETT,Manual,Silver
SALE_01258,2025-09-11,R34,1999,65010,B,modified,Cars & Bids,USA,102631.91,RB26DETT,Manual,Red
SALE_01259,2021-09-20,R34,2002,22025,A,stock,Mecum,USA,129989.13,RB26DETT,Manual,Black
SALE_01260,2018-08-11,R34,2002,103555,A,modified,Bring a Trailer,USA,84043.2,RB26DETT,Manual,Bayside Blue
SALE_01261,2018-10-16,R34,2001,79106,B,modified,Mecum,UK,91560.92,RB26DETT,Manual,Silver
SALE_01262,2022-07-28,R32,1994,93134,A,stock,Bonhams,Japan,41787.42,RB26DETT,Manual,White
SALE_01263,2022-07-15,R33,1998,124779,A,modified,Cars & Bids,Australia,41256.06,RB26DETT,Manual,Red
SALE_01264,2022-05-15,R34,1999,89314,B,stock,Cars & Bids,UK,84341.89,RB26DETT,Manual,Bayside Blue
SALE_01265,2025-03-12,R34,2002,128473,A,stock,Bring a Trailer,Canada,85946.85,RB26DETT,Manual,Bayside Blue
SALE_01266,2024-07-26,R34,2002,72707,B,stock,Bonhams,USA,112266.54,RB26DETT,Manual,Red
SALE_01267,2023-08-22,R34,2000,61846,A,modified,Bring a Trailer,USA,126405.19,RB26DETT,Automatic,White
SALE_01268,2021-05-19,R33,1995,103939,A,stock,Bring a Trailer,UK,42935.33,RB26DETT,Manual,Red
SALE_01269,2022-11-28,R32,1990,37050,B,modified,Bonhams,USA,44353.47,RB26DETT,Manual,White
SALE_01270,2018-05-07,R33,1997,80899,C,stock,Cars & Bids,Australia,35405.99,RB26DETT,Manual,Red
SALE_01271,2020-06-19,R33,1997,137626,B,stock,Cars & Bids,Japan,39739.64,RB26DETT,Manual,Silver
SALE_01272,2021-04-23,R32,1992,116174,B,stock,Mecum,Australia,28058.15,RB26DETT,Manual,Silver
SALE_01273,2025-04-07,R33,1998,146553,B,modified,Mecum,UK,32057.58,RB26DETT,Manual,Red
SALE_01274,2024-03-23,R34,1999,34646,A,stock,Barrett-Jackson,USA,145273.03,RB26DETT,Manual,Silver
SALE_01275,2018-01-21,R32,1992,110116,A,stock,Mecum,USA,31357.53,RB26DETT,Manual,Bayside Blue
SALE_01276,2024-01-10,R34,2001,36184,B,stock,Bonhams,Canada,127141.47,RB26DETT,Manual,Black
SALE_01277,2020-05-10,R33,1996,77728,C,modified,Bonhams,USA,38853.75,RB26DETT,Manual,White
SALE_01278,2025-03-30,R34,2000,42259,C,stock,Barrett-Jackson,Japan,104278.18,RB26DETT,Manual,Black
SALE_01279,2020-01-24,R33,1995,121742,B,stock,Bonhams,Japan,38220.21,RB26DETT,Manual,Midnight Purple
SALE_01280,2020-03-06,R32,1990,111837,B,modified,Mecum,Canada,28471.94,RB26DETT,Manual,White
SALE_01281,2024-05-12,R34,1999,73679,B,stock,Bring a Trailer,Japan,95487.89,RB26DETT,Manual,Red
SALE_01282,2025-03-25,R33,1995,97402,B,modified,Bring a Trailer,Canada,39097.9,RB26DETT,Manual,Black
SALE_01283,2025-07-14,R32,1994,95619,C,stock,Bonhams,USA,28582.43,RB26DETT,Manual,White
SALE_01284,2020-03-19,R34,2002,64160,B,stock,Bring a Trailer,UK,115002.2,RB26DETT,Manual,Bayside Blue
SALE_01285,2022-01-02,R33,1997,109055,B,stock,Bonhams,Australia,37378.07,RB26DETT,Manual,White
SALE_01286,2021-03-13,R34,2002,104840,C,modified,Mecum,Japan,74015.17,RB26DETT,Manual,Bayside Blue
SALE_01287,2021-07-25,R32,1993,115032,B,stock,Bonhams,USA,30058.76,RB26DETT,Manual,Midnight Purple
SALE_01288,2024-11-29,R34,2002,76484,A,stock,Cars & Bids,Australia,107790.37,RB26DETT,Manual,White
SALE_01289,2024-05-05,R34,1999,68309,A,modified,Barrett-Jackson,Canada,116101.84,RB26DETT,Manual,Midnight Purple
SALE_01290,2022-10-21,R33,1998,64255,D,modified,Bonhams,UK,28091.52,RB26DETT,Manual,White
SALE_01291,2020-10-05,R33,1998,81290,B,stock,Mecum,USA,48856.61,RB26DETT,Manual,White
SALE_01292,2022-01-12,R33,1996,130968,B,stock,Mecum,Australia,32944.33,RB26DETT,Manual,White
SALE_01293,2023-03-11,R33,1997,72980,D,stock,Mecum,UK,33371.78,RB26DETT,Manual,Black
SALE_01294,2023-06-18,R34,2002,86900,C,modified,Cars & Bids,UK,63334.36,RB26DETT,Manual,White
SALE_01295,2025-03-29,R33,1997,41889,B,stock,Bonhams,USA,59703.79,RB26DETT,Manual,Midnight Purple
SALE_01296,2019-07-28,R32,1993,46498,B,stock,Bonhams,USA,50428.39,RB26DETT,Manual,White
SALE_01297,2025-01-10,R34,2000,46374,B,stock,Bonhams,Japan,117093.33,RB26DETT,Manual,White
SALE_01298,2023-09-09,R34,1999,46824,B,stock,Bring a Trailer,USA,109732.12,RB26DETT,Automatic,Bayside Blue
SALE_01299,2022-07-18,R32,1989,72288,B,stock,Bring a Trailer,Canada,38406.75,RB26DETT,Manual,Silver
SALE_01300,2024-03-09,R34,2002,97785,B,stock,Bonhams,Japan,103267.14,RB26DETT,Manual,Bayside Blue
SALE_01301,2023-04-18,R34,1999,79672,B,stock,Barrett-Jackson,Canada,96352.33,RB26DETT,Manual,Silver
SALE_01302,2020-07-03,R34,2000,76533,B,modified,Mecum,UK,102893.85,RB26DETT,Manual,Black
SALE_01303,2023-03-19,R32,1992,44235,B,stock,Bonhams,UK,42639.4,RB26DETT,Automatic,Midnight Purple
SALE_01304,2022-06-14,R32,1994,139509,C,stock,Bonhams,Canada,24323.1,RB26DETT,Automatic,Bayside Blue
SALE_01305,2025-06-07,R34,1999,30076,B,stock,Barrett-Jackson,Canada,127158.44,RB26DETT,Manual,Bayside Blue
SALE_01306,2019-11-11,R33,1996,106187,B,modified,Mecum,Canada,44338.36,RB26DETT,Automatic,Red
SALE_01307,2019-10-15,R33,1996,31033,A,stock,Bonhams,Japan,62931.21,RB26DETT,Manual,Black
SALE_01308,2025-05-24,R32,1991,56751,A,stock,Mecum,Canada,50601.0,RB26DETT,Manual,Silver
SALE_01309,2018-06-15,R34,2002,45793,A,stock,Mecum,Australia,127537.2,RB26DETT,Manual,White
SALE_01310,2018-09-15,R32,1994,75325,B,stock,Mecum,Australia,36877.16,RB26DETT,Manual,Midnight Purple
SALE_01311,2018-06-25,R34,2001,58792,D,stock,Barrett-Jackson,UK,79725.47,RB26DETT,Manual,Midnight Purple
SALE_01312,2022-05-09,R34,2001,110649,C,stock,Mecum,Canada,75999.32,RB26DETT,Manual,White
SALE_01313,2018-06-13,R32,1990,49765,B,modified,Cars & Bids,Australia,35719.67,RB26DETT,Manual,Bayside Blue
SALE_01314,2023-11-06,R34,1999,81109,B,modified,Barrett-Jackson,USA,97007.06,RB26DETT,Automatic,Red
SALE_01315,2024-02-08,R33,1995,66335,C,modified,Barrett-Jackson,UK,37344.75,RB26DETT,Manual,Silver
SALE_01316,2025-05-01,R34,2000,116692,D,stock,Bonhams,Japan,60162.7,RB26DETT,Manual,Black
SALE_01317,2025-04-30,R33,1996,71857,B,modified,Cars & Bids,UK,42086.12,RB26DETT,Manual,Silver
SALE_01318,2022-03-22,R34,2002,78838,C,stock,Bring a Trailer,Canada,89744.99,RB26DETT,Manual,White
SALE_01319,2021-12-16,R32,1991,106822,B,stock,Mecum,Canada,32184.63,RB26DETT,Manual,Black
SALE_01320,2024-10-10,R34,1999,53708,C,stock,Barrett-Jackson,Australia,93490.93,RB26DETT,Manual,Black
SALE_01321,2022-12-07,R32,1989,45040,D,stock,Bring a Trailer,Canada,25215.96,RB26DETT,Manual,Midnight Purple
SALE_01322,2023-10-09,R33,1995,86265,B,stock,Mecum,Japan,45469.16,RB26DETT,Manual,Bayside Blue
SALE_01323,2020-02-05,R33,1995,10346,B,stock,Barrett-Jackson,Japan,58621.33,RB26DETT,Automatic,Midnight Purple
SALE_01324,2019-04-30,R32,1994,105375,A,stock,Mecum,UK,35493.33,RB26DETT,Manual,Silver
SALE_01325,2019-04-10,R34,2002,97012,A,stock,Mecum,Australia,95217.23,RB26DETT,Manual,White
SALE_01326,2020-05-13,R34,2002,81321,B,modified,Cars & Bids,Australia,77983.53,RB26DETT,Manual,Black
SALE_01327,2022-08-11,R33,1998,108610,A,modified,Bonhams,Japan,44971.17,RB26DETT,Manual,Red
SALE_01328,2019-06-08,R33,1997,109517,B,stock,Bring a Trailer,Japan,39570.8,RB26DETT,Manual,Bayside Blue
SALE_01329,2019-07-06,R33,1995,64859,C,modified,Bonhams,Canada,37235.0,RB26DETT,Manual,Midnight Purple
SALE_01330,2019-08-25,R32,1993,103460,B,stock,Bonhams,USA,31567.27,RB26DETT,Manual,Silver
SALE_01331,2020-01-08,R33,1998,7925,A,modified,Bring a Trailer,Japan,70030.48,RB26DETT,Manual,White
SALE_01332,2024-04-27,R32,1989,37280,B,stock,Bonhams,Australia,41636.6,RB26DETT,Manual,Silver
SALE_01333,2020-06-06,R32,1989,98951,B,modified,Bring a Trailer,UK,30732.62,RB26DETT,Manual,Bayside Blue
SALE_01334,2023-05-27,R34,2001,82735,B,stock,Cars & Bids,Canada,101624.57,RB26DETT,Automatic,Black
SALE_01335,2024-09-27,R34,2001,109296,A,stock,Mecum,Japan,116590.89,RB26DETT,Automatic,Black
SALE_01336,2024-12-27,R33,1995,49335,B,modified,Mecum,Canada,43963.51,RB26DETT,Manual,Midnight Purple
SALE_01337,2025-09-09,R32,1994,125007,A,modified,Bonhams,UK,30011.24,RB26DETT,Manual,Midnight Purple
SALE_01338,2024-08-16,R33,1998,50993,B,stock,Barrett-Jackson,Australia,54963.12,RB26DETT,Manual,Silver
SALE_01339,2022-04-28,R32,1991,61826,C,modified,Bring a Trailer,Japan,31545.82,RB26DETT,Manual,Black
SALE_01340,2020-04-08,R34,2000,77139,C,modified,Mecum,USA,91107.51,RB26DETT,Automatic,Bayside Blue
SALE_01341,2022-09-16,R34,1999,65081,C,stock,Bonhams,Canada,90730.05,RB26DETT,Manual,Red
SALE_01342,2019-12-28,R32,1991,69191,A,stock,Mecum,Canada,45431.98,RB26DETT,Manual,Bayside Blue
SALE_01343,2018-06-09,R33,1995,67001,A,stock,Cars & Bids,Canada,54585.1,RB26DETT,Manual,Silver
SALE_01344,2019-01-17,R33,1998,61921,B,stock,Bonhams,Canada,48019.45,RB26DETT,Manual,Bayside Blue
SALE_01345,2024-01-18,R33,1997,148382,A,modified,Cars & Bids,Japan,38857.5,RB26DETT,Automatic,Silver
SALE_01346,2022-09-20,R33,1996,53881,B,stock,Bring a Trailer,Australia,49328.82,RB26DETT,Manual,Silver
SALE_01347,2023-12-11,R33,1995,67034,C,stock,Barrett-Jackson,USA,37802.55,RB26DETT,Manual,Red
SALE_01348,2022-04-11,R33,1996,8630,B,stock,Cars & Bids,Japan,65004.83,RB26DETT,Automatic,Black
SALE_01349,2025-10-24,R34,1999,63036,D,stock,Barrett-Jackson,Canada,58708.58,RB26DETT,Manual,Red
SALE_01350,2019-07-03,R34,2000,74419,C,stock,Bonhams,USA,89287.69,RB26DETT,Manual,Black
SALE_01351,2018-12-10,R33,1997,59278,A,stock,Barrett-Jackson,Australia,55894.5,RB26DETT,Manual,Midnight Purple
SALE_01352,2022-08-01,R34,2000,57918,A,stock,Barrett-Jackson,Canada,118030.1,RB26DETT,Manual,Silver
SALE_01353,2025-12-14,R34,2001,49858,B,modified,Barrett-Jackson,Japan,120892.67,RB26DETT,Manual,Bayside Blue
SALE_01354,2019-04-28,R33,1998,137865,B,modified,Bring a Trailer,Canada,34613.36,RB26DETT,Manual,Silver
SALE_01355,2025-05-05,R34,1999,117949,A,stock,Bonhams,USA,103006.28,RB26DETT,Manual,Black
SALE_01356,2022-01-23,R33,1997,53960,A,stock,Mecum,UK,55420.7,RB26DETT,Manual,Black
SALE_01357,2025-04-22,R32,1990,65567,A,modified,Bring a Trailer,Japan,41514.59,RB26DETT,Manual,Black
SALE_01358,2024-01-05,R32,1991,64611,B,stock,Bonhams,UK,40357.37,RB26DETT,Manual,White
SALE_01359,2024-11-11,R33,1998,102166,C,stock,Cars & Bids,Canada,30300.77,RB26DETT,Automatic,White
SALE_01360,2022-08-20,R32,1990,63142,A,modified,Barrett-Jackson,Australia,37367.45,RB26DETT,Manual,Midnight Purple
SALE_01361,2020-01-03,R32,1993,111946,A,stock,Bonhams,Canada,33961.67,RB26DETT,Manual,Black
SALE_01362,2023-06-05,R34,1999,91127,A,modified,Barrett-Jackson,Canada,97363.02,RB26DETT,Automatic,Silver
SALE_01363,2021-11-11,R34,2000,30650,B,modified,Barrett-Jackson,UK,107436.73,RB26DETT,Manual,Silver
SALE_01364,2019-05-03,R33,1997,109828,A,stock,Cars & Bids,Japan,46692.66,RB26DETT,Manual,Red
SALE_01365,2019-10-25,R34,2001,95212,B,modified,Mecum,Australia,83878.35,RB26DETT,Automatic,Red
SALE_01366,2022-06-29,R33,1998,79570,B,stock,Bring a Trailer,Japan,45117.04,RB26DETT,Manual,Silver
SALE_01367,2025-10-26,R33,1995,115678,D,stock,Barrett-Jackson,Canada,24738.51,RB26DETT,Manual,Silver
SALE_01368,2025-02-17,R33,1998,55906,B,stock,Bring a Trailer,Japan,48660.71,RB26DETT,Automatic,Black
SALE_01369,2023-04-16,R32,1990,75605,B,modified,Bring a Trailer,USA,37744.64,RB26DETT,Manual,Midnight Purple
SALE_01370,2018-09-20,R33,1995,101358,C,stock,Bonhams,Australia,30235.01,RB26DETT,Manual,Bayside Blue
SALE_01371,2018-11-24,R33,1996,27519,A,stock,Barrett-Jackson,Japan,56298.23,RB26DETT,Manual,White
SALE_01372,2022-04-24,R33,1997,66722,B,modified,Bonhams,USA,46955.8,RB26DETT,Manual,Red
SALE_01373,2023-11-05,R33,1996,34158,A,stock,Cars & Bids,Canada,58251.77,RB26DETT,Manual,Red
SALE_01374,2019-12-19,R34,2001,72728,B,stock,Barrett-Jackson,Canada,109192.75,RB26DETT,Manual,Bayside Blue
SALE_01375,2020-04-06,R33,1998,62042,B,modified,Cars & Bids,Australia,43457.11,RB26DETT,Automatic,Bayside Blue
SALE_01376,2018-05-18,R33,1998,79877,B,stock,Bonhams,UK,44244.95,RB26DETT,Manual,Midnight Purple
SALE_01377,2025-10-31,R34,2000,46675,B,stock,Bonhams,Canada,109268.66,RB26DETT,Manual,Silver
SALE_01378,2025-07-23,R32,1989,108152,B,modified,Mecum,Canada,31898.24,RB26DETT,Manual,Midnight Purple
SALE_01379,2025-05-06,R32,1990,99693,B,stock,Bring a Trailer,UK,27872.7,RB26DETT,Manual,Midnight Purple
SALE_01380,2021-02-04,R32,1992,106655,B,modified,Bring a Trailer,Japan,30577.15,RB26DETT,Manual,Bayside Blue
SALE_01381,2022-06-07,R33,1997,46057,C,modified,Cars & Bids,UK,42631.39,RB26DETT,Manual,Red
SALE_01382,2023-10-22,R32,1992,57147,B,modified,Cars & Bids,Canada,37154.52,RB26DETT,Manual,Midnight Purple
SALE_01383,2024-03-01,R32,1990,96281,A,modified,Bring a Trailer,USA,38629.2,RB26DETT,Manual,Bayside Blue
SALE_01384,2021-11-26,R34,2001,97315,C,modified,Barrett-Jackson,Canada,62502.8,RB26DETT,Manual,Silver
SALE_01385,2024-10-19,R34,2001,55685,C,stock,Barrett-Jackson,UK,83811.27,RB26DETT,Manual,Midnight Purple
SALE_01386,2024-06-12,R32,1992,129116,B,stock,Mecum,Australia,26299.1,RB26DETT,Manual,Black
SALE_01387,2022-07-26,R34,2002,88217,B,stock,Bring a Trailer,UK,87986.07,RB26DETT,Manual,Midnight Purple
SALE_01388,2018-10-24,R32,1992,69660,B,stock,Bonhams,USA,39945.88,RB26DETT,Manual,Silver
SALE_01389,2019-04-25,R34,1999,54817,A,modified,Bonhams,UK,112756.0,RB26DETT,Automatic,White
SALE_01390,2024-06-12,R33,1995,122571,C,stock,Bonhams,UK,30397.0,RB26DETT,Automatic,Silver
SALE_01391,2024-04-25,R33,1998,74304,A,stock,Barrett-Jackson,Australia,51992.91,RB26DETT,Automatic,Black
SALE_01392,2023-02-23,R34,1999,15249,B,stock,Cars & Bids,Japan,124918.51,RB26DETT,Manual,White
